time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,baro,gps_lat,gps_lon,gps_alt
2.490,-0.1065000,-0.1280000,9.6002000,56.2820000,54.4586000,61.1572000,-40.5390000,-10.8950000,5.3520000,0.000000,0,0,0
2.500,-0.1101000,-0.1232000,9.5966000,56.2515000,54.5349000,61.1115000,-40.3320000,-11.1340000,6.1500000,0.000000,0,0,0
2.510,-0.1077000,-0.1184000,9.5954000,56.4117000,54.3747000,61.0962000,-40.6020000,-10.9450000,6.1950000,0.000000,0,0,0
2.520,-0.0993000,-0.1208000,9.5978000,56.6940000,54.0695000,61.0123000,-40.6730000,-10.8510000,6.1640000,0.000000,0,0,0
2.530,-0.0933000,-0.1268000,9.6002000,57.0068000,53.7872000,60.8368000,-40.6500000,-11.0300000,5.7270000,0.000000,0,0,0
2.540,-0.0945000,-0.1352000,9.6026000,57.2739000,53.4973000,60.6232000,-40.8020000,-10.9740000,6.1010000,0.000000,0,0,0
2.550,-0.1041000,-0.1495000,9.6038000,57.4951000,53.2303000,60.4248000,-40.4170000,-10.9100000,5.9940000,0.000000,0,0,0
2.560,-0.1125000,-0.1699000,9.6038000,57.6706000,52.9938000,60.2722000,-40.5360000,-11.1090000,6.8820000,0.000000,0,0,0
2.570,-0.1113000,-0.1830000,9.6062000,57.8003000,52.7725000,60.1120000,-40.4630000,-11.1290000,5.8130000,0.000000,0,0,0
2.580,-0.0981000,-0.1818000,9.6098000,57.9224000,52.6199000,59.9136000,-40.8200000,-11.0420000,6.6470000,0.000000,0,0,0
2.590,-0.0873000,-0.1711000,9.6098000,57.9758000,52.5818000,59.7458000,-40.7590000,-11.3830000,5.6890000,0.000000,0,0,0
2.600,-0.0813000,-0.1555000,9.6074000,57.9605000,52.6276000,59.6390000,-40.6940000,-11.0160000,5.5490000,0.000000,0,0,0
2.610,-0.0813000,-0.1448000,9.6062000,57.8537000,52.7496000,59.6161000,-40.6290000,-10.7790000,5.5880000,0.000000,0,0,0
2.620,-0.0897000,-0.1400000,9.6038000,57.6935000,52.8870000,59.7076000,-40.6970000,-11.2410000,5.8040000,0.000000,0,0,0
